bearing_id,split,step_id,normalized_lifetime,included_in_common_score,raw_expected_stage,raw_stage,raw_confidence,raw_probability_0,raw_probability_1,raw_probability_2,centered_expected_stage,centered_stage,centered_confidence,centered_probability_0,centered_probability_1,centered_probability_2
Bearing1_2,train,29,0.18125,True,1.6488252438182315e-17,0,1.0,1.0,3.297650487636463e-17,0.0,2.373205574014355e-28,0,1.0,1.0,4.74641114802871e-28,1.8847903234578e-310
Bearing1_2,train,30,0.1875,True,1.106922837995875e-17,0,1.0,1.0,2.21384567599175e-17,0.0,3.315402591416787e-27,0,1.0,1.0,6.630805182833575e-27,5.474503199920604e-302
Bearing1_2,train,31,0.19375,True,1.7048985323133264e-12,0,0.9999999999965912,0.9999999999965912,3.409797064626653e-12,0.0,1.6492313189283097e-32,0,1.0,1.0,3.2984626378566194e-32,0.0
Bearing1_2,train,32,0.2,True,3.4347747161736153e-10,0,0.9999999993130437,0.9999999993130437,6.869549432347231e-10,0.0,2.0771483453267627e-33,0,1.0,1.0,4.1542966906535255e-33,0.0
Bearing1_2,train,33,0.20625,True,9.12910410069471e-16,0,0.9999999999999982,0.9999999999999982,1.825820820138942e-15,0.0,1.2370490223982347e-30,0,1.0,1.0,2.4740980447964694e-30,0.0
Bearing1_2,train,34,0.2125,True,2.3095473283533395e-17,0,1.0,1.0,4.619094656706679e-17,0.0,1.1553196019084761e-28,0,1.0,1.0,2.3106392038169523e-28,2.1933877e-315
Bearing1_2,train,35,0.21875,True,1.9473073128445982e-17,0,1.0,1.0,3.8946146256891964e-17,0.0,1.6809538426597103e-28,0,1.0,1.0,3.3619076853194206e-28,2.68399226747e-312
Bearing1_2,train,36,0.225,True,1.8888270766072171e-16,0,1.0,1.0,3.7776541532144342e-16,0.0,1.291343415876639e-24,0,1.0,1.0,2.582686831753278e-24,3.422558608672949e-284
Bearing1_2,train,37,0.23125,True,1.504462536019811e-09,0,0.9999999969910749,0.9999999969910749,3.008925072039622e-09,0.0,4.1406168804988854e-20,0,1.0,1.0,8.281233760997771e-20,1.242239306526317e-250
Bearing1_2,train,38,0.2375,True,0.4999999749392489,1,0.9999999498784978,5.012150241734345e-08,0.9999999498784978,0.0,1.9681686914215413e-14,0,0.9999999999999607,0.9999999999999607,3.9363373828430825e-14,1.150772351098863e-212
Bearing1_2,train,39,0.24375,True,0.49999999999996714,1,0.9999999999999343,6.502741274086456e-14,0.9999999999999343,0.0,2.036688147682036e-15,0,0.999999999999996,0.999999999999996,4.073376295364072e-15,2.470334347298767e-212
Bearing1_2,train,40,0.25,True,0.5,1,1.0,1.4531279258010722e-31,1.0,0.0,3.596633777888622e-12,0,0.9999999999928066,0.9999999999928066,7.193267555777244e-12,3.595786675862216e-195
Bearing1_2,train,41,0.25625,True,0.5,1,1.0,1.779454616207328e-24,1.0,0.0,3.029124400728746e-20,0,1.0,1.0,6.058248801457492e-20,6.222471984393005e-239
Bearing1_2,train,42,0.2625,True,0.5,1,1.0,1.2389811162258416e-28,1.0,0.0,5.999101340495051e-16,0,0.9999999999999991,0.9999999999999991,1.1998202680990103e-15,3.189212088332489e-221
Bearing1_2,train,43,0.26875,True,0.5,1,1.0,1.645681441562553e-61,1.0,0.0,1.9352024875762758e-08,0,0.9999999612959501,0.9999999612959501,3.8704049751525515e-08,1.5839026207195246e-176
Bearing1_2,train,44,0.275,True,0.5,1,1.0,9.043521140872548e-68,1.0,0.0,2.6924647194384418e-15,0,0.9999999999999947,0.9999999999999947,5.3849294388768836e-15,1.1783918694033493e-205
Bearing1_2,train,45,0.28125,True,0.5,1,1.0,1.2061980254055082e-178,1.0,0.0,0.4999998344130038,1,0.9999996688260075,3.3117399231973e-07,0.9999996688260075,6.13861625394465e-119
Bearing1_2,train,46,0.2875,True,0.5,1,1.0,0.0,1.0,0.0,0.5,1,1.0,3.456358630258838e-21,1.0,1.3290152298682391e-89
Bearing1_2,train,47,0.29375,True,0.5,1,1.0,0.0,1.0,0.0,0.5,1,1.0,9.484709301179858e-31,1.0,2.2313582911004948e-102
Bearing1_2,train,48,0.3,True,0.5,1,1.0,0.0,1.0,0.0,0.5,1,1.0,3.1197228608684084e-25,1.0,2.8298048441150476e-155
Bearing1_2,train,49,0.30625,True,0.5,1,1.0,0.0,1.0,0.0,0.5,1,1.0,1.7805181144559915e-30,1.0,5.870445051820337e-116
Bearing1_2,train,50,0.3125,True,0.5,1,1.0,0.0,1.0,0.0,0.5,1,1.0,7.307577245118307e-49,1.0,1.4499950553826324e-77
Bearing1_2,train,51,0.31875,True,0.5,1,1.0,0.0,1.0,0.0,0.5,1,1.0,1.95518659014595e-63,1.0,1.1078235011555307e-87
Bearing1_2,train,52,0.325,True,0.5,1,1.0,0.0,1.0,0.0,0.5,1,1.0,2.4785623149918074e-86,1.0,2.2806933186545013e-66
Bearing1_2,train,53,0.33125,True,0.5,1,1.0,0.0,1.0,0.0,0.5,1,1.0,4.7789078177069566e-111,1.0,6.517831621049031e-62
Bearing1_2,train,54,0.3375,True,0.5,1,1.0,0.0,1.0,0.0,0.5,1,1.0,6.406423897064544e-131,1.0,1.2804955875693361e-73
Bearing1_2,train,55,0.34375,True,0.5,1,1.0,0.0,1.0,0.0,0.5,1,1.0,3.951309167562536e-164,1.0,6.56177684626302e-44
Bearing1_2,train,56,0.35,True,0.5,1,1.0,0.0,1.0,0.0,0.5,1,1.0,2.1286587489107875e-195,1.0,9.854759943405784e-48
Bearing1_2,train,57,0.35625,True,0.5,1,1.0,0.0,1.0,0.0,0.5,1,1.0,1.813162733826777e-235,1.0,4.413719371624062e-31
Bearing1_2,train,58,0.3625,True,0.5,1,1.0,0.0,1.0,0.0,0.5,1,1.0,4.519216285534865e-281,1.0,6.181460820392895e-22
Bearing1_2,train,59,0.36875,True,0.5,1,1.0,0.0,1.0,0.0,0.5,1,1.0,0.0,1.0,4.551331942127602e-23
Bearing1_2,train,60,0.375,True,0.5,1,1.0,0.0,1.0,2.84224537593e-313,0.5000000000000027,1,0.9999999999999947,0.0,0.9999999999999947,5.313937044885927e-15
Bearing1_2,train,61,0.38125,True,0.5,1,1.0,0.0,1.0,4.4e-323,0.5000000000000008,1,1.0,0.0,1.0,7.696450943802674e-16
Bearing1_2,train,62,0.3875,True,0.5,1,1.0,0.0,1.0,8.342558837568368e-30,0.9999999999999998,2,0.9999999999999996,0.0,4.717759938553948e-16,0.9999999999999996
Bearing1_2,train,63,0.39375,True,0.9999999999997736,2,0.999999999999547,0.0,4.531795984993518e-13,0.999999999999547,1.0,2,1.0,0.0,5.1598513595184605e-40,1.0
Bearing1_2,train,64,0.4,True,1.0,2,1.0,0.0,9.376599158226109e-35,1.0,1.0,2,1.0,0.0,9.305190738760297e-66,1.0
Bearing1_2,train,65,0.40625,True,1.0,2,1.0,0.0,2.801675865881114e-41,1.0,1.0,2,1.0,0.0,2.2798210353817414e-88,1.0
Bearing1_2,train,66,0.4125,True,1.0,2,1.0,0.0,2.520593878073055e-66,1.0,1.0,2,1.0,0.0,3.301411166420555e-115,1.0
Bearing1_2,train,67,0.41875,True,1.0,2,1.0,0.0,2.0207365022402168e-89,1.0,1.0,2,1.0,0.0,2.768967515697103e-141,1.0
Bearing1_2,train,68,0.425,True,1.0,2,1.0,0.0,4.733147055092142e-109,1.0,1.0,2,1.0,0.0,2.0954923662797006e-166,1.0
Bearing1_2,train,69,0.43125,True,1.0,2,1.0,0.0,2.2630033530081752e-119,1.0,1.0,2,1.0,0.0,1.100932561561838e-189,1.0
Bearing1_2,train,70,0.4375,True,1.0,2,1.0,0.0,2.1579173130705636e-140,1.0,1.0,2,1.0,0.0,4.2920757648009987e-215,1.0
Bearing1_2,train,71,0.44375,True,1.0,2,1.0,0.0,2.2767521017048327e-147,1.0,1.0,2,1.0,0.0,1.9340710494119497e-237,1.0
Bearing1_2,train,72,0.45,True,1.0,2,1.0,0.0,3.456561659701318e-167,1.0,1.0,2,1.0,0.0,1.9220902272929996e-262,1.0
Bearing1_2,train,73,0.45625,True,1.0,2,1.0,0.0,5.553285828660431e-187,1.0,1.0,2,1.0,0.0,1.8461075824748606e-287,1.0
Bearing1_2,train,74,0.4625,True,1.0,2,1.0,0.0,5.612977749554906e-211,1.0,1.0,2,1.0,0.0,8.219005685e-314,1.0
Bearing1_2,train,75,0.46875,True,1.0,2,1.0,0.0,2.912836264646636e-231,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,76,0.475,True,1.0,2,1.0,0.0,1.5981376243186413e-252,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,77,0.48125,True,1.0,2,1.0,0.0,1.1092148456695544e-273,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,78,0.4875,True,1.0,2,1.0,0.0,7.524370014011512e-299,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,79,0.49375,True,1.0,2,1.0,0.0,6.03e-322,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,80,0.5,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,81,0.50625,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,82,0.5125,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,83,0.51875,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,84,0.525,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,85,0.53125,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,86,0.5375,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,87,0.54375,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,88,0.55,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,89,0.55625,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,90,0.5625,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,91,0.56875,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,92,0.575,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,93,0.58125,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,94,0.5875,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,95,0.59375,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,96,0.6,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,97,0.60625,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,98,0.6125,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,99,0.61875,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,100,0.625,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,101,0.63125,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,102,0.6375,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,103,0.64375,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,104,0.65,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,105,0.65625,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,106,0.6625,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,107,0.66875,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,108,0.675,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,109,0.68125,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,110,0.6875,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,111,0.69375,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,112,0.7,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,113,0.70625,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,114,0.7125,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,115,0.71875,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,116,0.725,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,117,0.73125,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,118,0.7375,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,119,0.74375,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,120,0.75,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,121,0.75625,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,122,0.7625,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,123,0.76875,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,124,0.775,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,125,0.78125,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,126,0.7875,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,127,0.79375,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,128,0.8,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,129,0.80625,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,130,0.8125,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,131,0.81875,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,132,0.825,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,133,0.83125,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,134,0.8375,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,135,0.84375,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,136,0.85,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,137,0.85625,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,138,0.8625,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,139,0.86875,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,140,0.875,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,141,0.88125,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,142,0.8875,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,143,0.89375,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,144,0.9,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,145,0.90625,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,146,0.9125,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,147,0.91875,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,148,0.925,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,149,0.93125,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,150,0.9375,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,151,0.94375,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,152,0.95,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,153,0.95625,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,154,0.9625,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,155,0.96875,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,156,0.975,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,157,0.98125,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,158,0.9875,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,159,0.99375,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_2,train,160,1.0,True,1.0,2,1.0,0.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0
Bearing1_3,train,0,0.0,False,0.0,0,1.0,1.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0
Bearing1_3,train,1,0.006369426751592357,False,9.724204615096453e-17,0,1.0,1.0,1.9448409230192907e-16,0.0,3.1492728001754763e-30,0,1.0,1.0,6.2985456003509526e-30,0.0
Bearing1_3,train,2,0.012738853503184714,False,1.66798967696427e-17,0,1.0,1.0,3.33597935392854e-17,0.0,1.9238783804622077e-28,0,1.0,1.0,3.8477567609244154e-28,1.240021911396e-312
Bearing1_3,train,3,0.01910828025477707,False,1.5416730202274678e-17,0,1.0,1.0,3.0833460404549356e-17,0.0,6.138175533059948e-28,0,1.0,1.0,1.2276351066119896e-27,4.230304697328102e-307
Bearing1_3,train,4,0.025477707006369428,False,1.574567381615655e-16,0,1.0,1.0,3.14913476323131e-16,0.0,1.3895530788639602e-25,0,1.0,1.0,2.7791061577279205e-25,5.510555126404939e-290
Bearing1_3,train,5,0.03184713375796178,False,4.095729923661578e-17,0,1.0,1.0,8.191459847323156e-17,0.0,1.7827821588131147e-26,0,1.0,1.0,3.5655643176262293e-26,5.8128735788146514e-294
Bearing1_3,train,6,0.03821656050955414,False,2.4712855668550713e-16,0,1.0,1.0,4.942571133710143e-16,0.0,2.4586999617853523e-25,0,1.0,1.0,4.917399923570705e-25,5.26815416823261e-287
Bearing1_3,train,7,0.044585987261146494,False,2.9842487361829414e-17,0,1.0,1.0,5.968497472365883e-17,0.0,8.139955036841882e-27,0,1.0,1.0,1.6279910073683763e-26,2.2353560766016402e-296
Bearing1_3,train,8,0.050955414012738856,False,2.2582965765443598e-17,0,1.0,1.0,4.5165931530887196e-17,0.0,3.3864904782778684e-27,0,1.0,1.0,6.772980956555737e-27,1.641684513946501e-300
Bearing1_3,train,9,0.05732484076433121,False,1.869210517540047e-17,0,1.0,1.0,3.738421035080094e-17,0.0,5.632133518194304e-28,0,1.0,1.0,1.1264267036388609e-27,1.4181864814717417e-306
Bearing1_3,train,10,0.06369426751592357,False,2.400172074535896e-17,0,1.0,1.0,4.800344149071792e-17,0.0,3.2856190637699245e-27,0,1.0,1.0,6.571238127539849e-27,4.601503531368172e-302
Bearing1_3,train,11,0.07006369426751592,False,1.6965683665211574e-16,0,1.0,1.0,3.393136733042315e-16,0.0,1.5824025280942355e-25,0,1.0,1.0,3.164805056188471e-25,5.0539805227707745e-289
Bearing1_3,train,12,0.07643312101910828,False,1.2384011557649756e-16,0,1.0,1.0,2.4768023115299513e-16,0.0,1.0603239062708684e-25,0,1.0,1.0,2.120647812541737e-25,1.1385668684177711e-288
Bearing1_3,train,13,0.08280254777070063,False,4.3084962655270847e-16,0,1.0,1.0,8.616992531054169e-16,0.0,4.736666912935918e-25,0,1.0,1.0,9.473333825871837e-25,2.865559298523597e-284
Bearing1_3,train,14,0.08917197452229299,False,3.418462335992049e-17,0,1.0,1.0,6.836924671984098e-17,0.0,1.1708813805556571e-26,0,1.0,1.0,2.3417627611113143e-26,7.8924346213228e-295
Bearing1_3,train,15,0.09554140127388536,True,3.995533087014585e-17,0,1.0,1.0,7.99106617402917e-17,0.0,1.5995046699437644e-26,0,1.0,1.0,3.1990093398875287e-26,1.4746827346175018e-295
Bearing1_3,train,16,0.10191082802547771,True,4.0372094170393636e-17,0,1.0,1.0,8.074418834078727e-17,0.0,1.7389238476576046e-26,0,1.0,1.0,3.477847695315209e-26,4.477406778240291e-295
Bearing1_3,train,17,0.10828025477707007,True,5.91060847253853e-17,0,1.0,1.0,1.182121694507706e-16,0.0,3.3493378390723524e-26,0,1.0,1.0,6.698675678144705e-26,3.8161906100182536e-293
Bearing1_3,train,18,0.11464968152866242,True,2.936014572924017e-15,0,0.9999999999999947,0.9999999999999947,5.872029145848034e-15,0.0,2.8648365972327913e-24,0,1.0,1.0,5.729673194465583e-24,2.0776390633328298e-279
Bearing1_3,train,19,0.12101910828025478,True,7.417769491844479e-15,0,0.9999999999999858,0.9999999999999858,1.4835538983688958e-14,0.0,6.534795107883828e-24,0,1.0,1.0,1.3069590215767657e-23,2.5216813826583102e-275
Bearing1_3,train,20,0.12738853503184713,True,1.9897250534378402e-14,0,0.9999999999999609,0.9999999999999609,3.9794501068756805e-14,0.0,1.3868311543111245e-23,0,1.0,1.0,2.773662308622249e-23,1.015276670897328e-272
Bearing1_3,train,21,0.1337579617834395,True,6.471108782666887e-15,0,0.9999999999999876,0.9999999999999876,1.2942217565333774e-14,0.0,5.903036314486287e-24,0,1.0,1.0,1.1806072628972574e-23,6.583469154389082e-275
Bearing1_3,train,22,0.14012738853503184,True,2.284437402103261e-13,0,0.9999999999995435,0.9999999999995435,4.568874804206522e-13,0.0,7.772954671439814e-23,0,1.0,1.0,1.5545909342879629e-22,5.670887438113645e-268
Bearing1_3,train,23,0.1464968152866242,True,4.312675988151267e-13,0,0.9999999999991376,0.9999999999991376,8.625351976302534e-13,0.0,1.1307178894618277e-22,0,1.0,1.0,2.2614357789236554e-22,1.1113114520763835e-265
Bearing1_3,train,24,0.15286624203821655,True,8.269995413803419e-15,0,0.999999999999984,0.999999999999984,1.6539990827606837e-14,0.0,7.40592500416403e-24,0,1.0,1.0,1.481185000832806e-23,1.891345258926814e-273
Bearing1_3,train,25,0.1592356687898089,True,9.351750796902296e-15,0,0.9999999999999822,0.9999999999999822,1.8703501593804592e-14,0.0,7.680963369178162e-24,0,1.0,1.0,1.5361926738356324e-23,3.0509372383422846e-274
Bearing1_3,train,26,0.16560509554140126,True,5.466149746156328e-15,0,0.9999999999999893,0.9999999999999893,1.0932299492312656e-14,0.0,5.4167946951482785e-24,0,1.0,1.0,1.0833589390296557e-23,1.1762111810381831e-275
Bearing1_3,train,27,0.17197452229299362,True,3.188648922795403e-14,0,0.999999999999936,0.999999999999936,6.377297845590806e-14,0.0,1.9909075905507672e-23,0,1.0,1.0,3.9818151811015345e-23,9.121978352796669e-272
Bearing1_3,train,28,0.17834394904458598,True,1.3418996220317233e-14,0,0.9999999999999734,0.9999999999999734,2.6837992440634466e-14,0.0,1.1114408161200078e-23,0,1.0,1.0,2.2228816322400156e-23,3.882327738652974e-273
Bearing1_3,train,29,0.18471337579617833,True,4.2119417578859915e-14,0,0.9999999999999165,0.9999999999999165,8.423883515771983e-14,0.0,2.604084097671081e-23,0,1.0,1.0,5.208168195342162e-23,6.661329013818791e-271
Bearing1_3,train,30,0.1910828025477707,True,2.585867192796093e-15,0,0.9999999999999947,0.9999999999999947,5.171734385592186e-15,0.0,2.8139395680238487e-24,0,1.0,1.0,5.6278791360476975e-24,6.399583750482495e-277
Bearing1_3,train,31,0.19745222929936307,True,3.9531665026128625e-14,0,0.9999999999999218,0.9999999999999218,7.906333005225725e-14,0.0,2.5199817725614564e-23,0,1.0,1.0,5.039963545122913e-23,9.614349294964702e-272
Bearing1_3,train,32,0.20382165605095542,True,6.859977285455202e-15,0,0.9999999999999858,0.9999999999999858,1.3719954570910405e-14,0.0,6.332643117415553e-24,0,1.0,1.0,1.2665286234831106e-23,1.413166789576336e-274
Bearing1_3,train,33,0.21019108280254778,True,9.841162636698803e-16,0,0.9999999999999982,0.9999999999999982,1.9682325273397606e-15,0.0,1.1706922214176472e-24,0,1.0,1.0,2.3413844428352945e-24,2.0948016700869423e-280
Bearing1_3,train,34,0.21656050955414013,True,7.552251774539853e-16,0,0.9999999999999982,0.9999999999999982,1.5104503549079706e-15,0.0,8.850611247208882e-25,0,1.0,1.0,1.7701222494417763e-24,5.6217383439091385e-282
Bearing1_3,train,35,0.2229299363057325,True,1.7550367398621631e-15,0,0.9999999999999964,0.9999999999999964,3.5100734797243263e-15,0.0,2.0303091217194215e-24,0,1.0,1.0,4.060618243438843e-24,1.2378036655458338e-279
Bearing1_3,train,36,0.22929936305732485,True,2.7883712160215155e-15,0,0.9999999999999947,0.9999999999999947,5.576742432043031e-15,0.0,3.130736402862502e-24,0,1.0,1.0,6.261472805725004e-24,3.930152252437925e-278
Bearing1_3,train,37,0.2356687898089172,True,1.3885131575013768e-16,0,1.0,1.0,2.7770263150027537e-16,0.0,1.1268419111929674e-25,0,1.0,1.0,2.2536838223859347e-25,5.906281660035216e-288
Bearing1_3,train,38,0.24203821656050956,True,1.2240819676195656e-16,0,1.0,1.0,2.448163935239131e-16,0.0,8.929245561287525e-26,0,1.0,1.0,1.785849112257505e-25,2.7650726009663665e-290
Bearing1_3,train,39,0.2484076433121019,True,5.942819424834212e-17,0,1.0,1.0,1.1885638849668425e-16,0.0,2.4568643148575482e-26,0,1.0,1.0,4.9137286297150964e-26,2.9443408713256772e-294
