step_id,level,trend,movement,bearing_id,split,normalized_lifetime
68,0.9885644862086199,0.08735651363336093,0.8393062953035516,Bearing1_3,training,0.4331210191082802
69,1.0331858761183952,0.08617258679976468,0.8590974959554343,Bearing1_3,training,0.4394904458598726
70,1.049792825600095,0.08135635474433198,1.2071554978277805,Bearing1_3,training,0.445859872611465
71,1.1304435585408745,0.07585869155578913,3.221691858940032,Bearing1_3,training,0.4522292993630573
72,1.217907830293321,0.07232049948459733,1.8843325559863626,Bearing1_3,training,0.4585987261146497
73,1.2920508494659597,0.06993634847089554,2.1534440049626666,Bearing1_3,training,0.464968152866242
74,1.401044061860473,0.06984202724571663,0.9264554417630001,Bearing1_3,training,0.4713375796178344
75,1.5183044104092627,0.0715344088227259,0.7651504241505878,Bearing1_3,training,0.4777070063694267
76,1.6147028472591394,0.07621405518269929,0.563559476786547,Bearing1_3,training,0.4840764331210191
77,1.7160092441156638,0.08391590346864168,0.23779919995640034,Bearing1_3,training,0.4904458598726114
78,1.827397519579891,0.09238120677027943,0.27801502516000526,Bearing1_3,training,0.4968152866242038
79,1.91559772006121,0.0984645162937163,3.0892836814401563,Bearing1_3,training,0.5031847133757962
80,2.0316222335695278,0.1012876644716255,1.5449242075703107,Bearing1_3,training,0.5095541401273885
81,2.0982384161479777,0.10122017561690293,1.7917154747908697,Bearing1_3,training,0.5159235668789809
82,2.155177208387554,0.09835854375744635,0.7668290359868756,Bearing1_3,training,0.5222929936305732
83,2.235226288845799,0.09344525237577624,0.22224815369355894,Bearing1_3,training,0.5286624203821656
84,2.291656035673169,0.08744373177608367,1.5159172368429903,Bearing1_3,training,0.535031847133758
85,2.346243271161079,0.08144175666610312,0.7958536703573205,Bearing1_3,training,0.5414012738853503
86,2.366697011640104,0.07294638002979673,3.49331795695389,Bearing1_3,training,0.5477707006369427
87,2.4118084911316964,0.06455030855763685,2.2676876713365526,Bearing1_3,training,0.554140127388535
88,2.465988597196475,0.05810147036218872,1.0000007543192793,Bearing1_3,training,0.5605095541401274
89,2.536470561393568,0.05363661839604472,1.560818343385371,Bearing1_3,training,0.5668789808917197
90,2.5840691768113873,0.05197729070073193,1.0072644718196688,Bearing1_3,training,0.5732484076433121
91,2.7446154412832557,0.0568197842304255,9.2240776451007,Bearing1_3,training,0.5796178343949044
92,2.8743624134093317,0.06470043178132796,2.4102592953664743,Bearing1_3,training,0.5859872611464968
93,3.03395616780444,0.07790540214770386,2.79831683710406,Bearing1_3,training,0.5923566878980892
94,3.1971047953297536,0.0940897973923319,1.4900390567664858,Bearing1_3,training,0.5987261146496815
95,3.385117212402117,0.11319342793820304,1.5838250814051937,Bearing1_3,training,0.6050955414012739
96,3.5822005027120882,0.13181822742696475,3.039151119255804,Bearing1_3,training,0.6114649681528662
97,3.7357797032083333,0.1470941305322704,2.401970080805824,Bearing1_3,training,0.6178343949044586
98,3.9029102847789887,0.15905011834481964,2.081700572584907,Bearing1_3,training,0.6242038216560509
99,4.074961437877329,0.1676722795445692,1.3601647634457883,Bearing1_3,training,0.6305732484076433
100,4.257852578504611,0.17079518790961598,0.342778929825866,Bearing1_3,training,0.6369426751592356
101,4.3465645717544525,0.16917173291134557,0.4680949974614013,Bearing1_3,training,0.643312101910828
102,4.476185654551361,0.1638507517168123,1.329586671379486,Bearing1_3,training,0.6496815286624203
103,4.564348502823493,0.15456219749507488,1.8109356557482932,Bearing1_3,training,0.6560509554140127
104,4.667088838361852,0.14320402662234094,0.43321310531686347,Bearing1_3,training,0.6624203821656051
105,4.758200449695103,0.13153175274191647,0.3962483804922222,Bearing1_3,training,0.6687898089171974
106,4.8762989006531114,0.12279666539146647,0.5345721183604896,Bearing1_3,training,0.6751592356687898
107,5.03774465581456,0.11742028231998429,1.8394853832724545,Bearing1_3,training,0.6815286624203821
108,5.149321563821648,0.1134905578189781,3.0257272533606967,Bearing1_3,training,0.6878980891719745
109,5.286854073173384,0.11342466792501468,1.2490051314454775,Bearing1_3,training,0.6942675159235668
110,5.427280892664528,0.11852155773849543,0.550824367253416,Bearing1_3,training,0.7006369426751592
111,5.5139555578989325,0.12008540079160081,5.778129430250705,Bearing1_3,training,0.7070063694267515
112,5.612504936648436,0.12151587625211564,2.541205602102992,Bearing1_3,training,0.7133757961783439
113,5.728682040391141,0.12138724080647077,0.4596204089378537,Bearing1_3,training,0.7197452229299363
114,5.809522852943257,0.11840432614116345,3.6972617518700677,Bearing1_3,training,0.7261146496815286
115,5.8661620274803035,0.11073724339304625,2.303298330194841,Bearing1_3,training,0.732484076433121
116,5.953787451893829,0.10229312200668314,2.9661382932507974,Bearing1_3,training,0.7388535031847133
117,5.998946893790163,0.09401482596190491,2.57589322560313,Bearing1_3,training,0.7452229299363057
118,6.077378415329454,0.08580213722609865,0.7496666380234873,Bearing1_3,training,0.7515923566878981
119,6.155894031136485,0.07979177844251524,1.2327897813372988,Bearing1_3,training,0.7579617834394905
120,6.232211449347973,0.07677215821880924,0.38335652969883866,Bearing1_3,training,0.7643312101910829
121,6.351469817425698,0.0762791168854734,1.3893986585563096,Bearing1_3,training,0.7707006369426752
122,6.472147014599881,0.07878673871431122,2.648737586969084,Bearing1_3,training,0.7770700636942676
123,6.618867851062942,0.08662255153366068,2.7934260823365893,Bearing1_3,training,0.7834394904458599
124,6.801857069191247,0.0990388508977642,0.27940715281999434,Bearing1_3,training,0.7898089171974523
125,6.962442006103343,0.11196198007774888,4.388526476889575,Bearing1_3,training,0.7961783439490446
126,7.12386952977746,0.12624369970845936,2.996660314250669,Bearing1_3,training,0.802547770700637
127,7.30402391183696,0.1391798383914602,0.4510126830615029,Bearing1_3,training,0.8089171974522293
128,7.543612473022181,0.15459409678055558,6.443701537736425,Bearing1_3,training,0.8152866242038217
129,7.788023398176206,0.1708017005325486,2.1003062347694295,Bearing1_3,training,0.821656050955414
130,7.983560714118164,0.18297941767681167,4.774945134272918,Bearing1_3,training,0.8280254777070064
131,8.312060379120412,0.19979738030189179,12.148481967023299,Bearing1_3,training,0.8343949044585988
132,8.62743074880665,0.21809777548880668,1.8555224625909497,Bearing1_3,training,0.8407643312101911
133,8.948837949612155,0.2375862103116589,3.8779782960970954,Bearing1_3,training,0.8471337579617835
134,9.262665247367153,0.25814971714728646,0.4115735081309018,Bearing1_3,training,0.8535031847133758
135,9.609021623684823,0.27848307450740045,0.6347994010453483,Bearing1_3,training,0.8598726114649682
136,9.92856346612267,0.2949280688808051,0.9164240639667778,Bearing1_3,training,0.8662420382165605
137,10.243350902306627,0.3065572890458442,0.3530551156582036,Bearing1_3,training,0.8726114649681529
138,10.487628392968858,0.3118551007748722,0.17177415203041063,Bearing1_3,training,0.8789808917197452
139,10.6923443552441,0.3089282579419493,1.5124777923689667,Bearing1_3,training,0.8853503184713376
140,10.937417514513722,0.297200972652374,0.1940944437910503,Bearing1_3,training,0.89171974522293
141,11.052474790240367,0.27784519157960735,0.32927042302162324,Bearing1_3,training,0.8980891719745223
142,11.14280697654617,0.25122416760417976,0.38115206303494203,Bearing1_3,training,0.9044585987261148
143,11.188960691571719,0.21805835689306388,0.21660738555263598,Bearing1_3,training,0.910828025477707
144,11.227291585521815,0.1807521391330796,0.643095970218972,Bearing1_3,training,0.9171974522292994
145,11.288890717530574,0.14608264653227038,2.0117382137455455,Bearing1_3,training,0.9235668789808916
146,11.325636945967409,0.11435823353786312,1.3599468908939394,Bearing1_3,training,0.929936305732484
147,11.353939324049142,0.08822919170145374,0.8669054548158666,Bearing1_3,training,0.9363057324840764
148,11.383512205852506,0.0665367043500734,0.4233363315429356,Bearing1_3,training,0.9426751592356688
149,11.455273060350326,0.05154697851227326,2.9985823197744232,Bearing1_3,training,0.9490445859872612
150,11.52553820219348,0.04748048672502944,0.5156196893172612,Bearing1_3,training,0.9554140127388536
151,11.594918113069062,0.047740103153020824,0.2416954947589582,Bearing1_3,training,0.961783439490446
152,11.666164117476619,0.05133294044994833,0.2845149629600947,Bearing1_3,training,0.9681528662420382
153,11.729352607179562,0.05510561405443114,0.8498726111887047,Bearing1_3,training,0.9745222929936306
154,11.79554058234542,0.05849372874211456,0.3989182621514707,Bearing1_3,training,0.9808917197452228
155,11.836246161833387,0.061320889937924214,0.3956781151170424,Bearing1_3,training,0.9872611464968152
156,11.886804391904699,0.0627209098903482,0.2262898121072393,Bearing1_3,training,0.9936305732484076
157,11.940855622770583,0.06215397435681727,0.4265882333861336,Bearing1_3,training,1.0
15,-0.706289409625162,0.0,1.0990154059026616,Bearing1_4,evaluation,0.1239669421487603
16,-0.7194333467836307,-0.013143937158468733,1.2382154741937004,Bearing1_4,evaluation,0.1322314049586777
17,-0.7411514217309282,-0.017431006052883113,1.3006913399055078,Bearing1_4,evaluation,0.140495867768595
18,-0.7332328430415934,-0.010254837519659188,0.25759602657290814,Bearing1_4,evaluation,0.1487603305785124
19,-0.7366198048573775,-0.007446028672239391,1.2559356912641593,Bearing1_4,evaluation,0.1570247933884297
20,-0.7835976957310581,-0.012290920744611042,3.5200470091774885,Bearing1_4,evaluation,0.1652892561983471
21,-0.7773675445660573,-0.012036838780142504,2.003934906520669,Bearing1_4,evaluation,0.1735537190082644
22,-0.8080401631223856,-0.013483952942962764,3.550479266183119,Bearing1_4,evaluation,0.1818181818181818
23,-0.8211480133237288,-0.014134199369504247,0.3145466135684563,Bearing1_4,evaluation,0.1900826446280991
24,-0.8354469786655081,-0.014474221148776731,1.1838997087258962,Bearing1_4,evaluation,0.1983471074380165
25,-0.886728754880058,-0.01705051119060973,3.318037540333295,Bearing1_4,evaluation,0.2066115702479339
26,-0.924711733687141,-0.020387718974849457,0.4057384084856393,Bearing1_4,evaluation,0.2148760330578512
27,-0.9499809597500317,-0.024062896972296875,0.22469951848657402,Bearing1_4,evaluation,0.2231404958677686
28,-0.9721118479932466,-0.025886041955005164,0.4552435970393723,Bearing1_4,evaluation,0.2314049586776859
29,-0.9642152098366663,-0.024608755584144344,1.9069738263153457,Bearing1_4,evaluation,0.2396694214876033
30,-0.9316471342164576,-0.02192815593492007,0.9811469210918545,Bearing1_4,evaluation,0.2479338842975206
31,-0.9126455983192308,-0.016001226813811855,0.74343803515417,Bearing1_4,evaluation,0.256198347107438
32,-0.8868524668479466,-0.009072506864653381,2.7980520710370125,Bearing1_4,evaluation,0.2644628099173554
33,-0.8630357957579001,-0.0007632517939993631,0.22013473965267244,Bearing1_4,evaluation,0.2727272727272727
34,-0.8297807608631054,0.00891438061096934,0.4153722914516202,Bearing1_4,evaluation,0.2809917355371901
35,-0.7825199661528175,0.017682408036712206,1.8670347577123332,Bearing1_4,evaluation,0.2892561983471074
36,-0.7250131947409375,0.025791833028361293,1.4200422506800345,Bearing1_4,evaluation,0.2975206611570248
37,-0.7139215953871292,0.030401050926677463,4.679800832051881,Bearing1_4,evaluation,0.3057851239669421
38,-0.7317451838075648,0.029701354914780976,2.599032723816116,Bearing1_4,evaluation,0.3140495867768595
39,-0.7518887001883189,0.025515828866061654,1.6756643337038089,Bearing1_4,evaluation,0.3223140495867768
40,-0.7698164431798666,0.019949976305837308,0.7670938649138633,Bearing1_4,evaluation,0.3305785123966942
41,-0.7947389896476149,0.01232989704613769,0.29884589778860615,Bearing1_4,evaluation,0.3388429752066115
42,-0.7779021300079298,0.005918563032486911,1.4718192288933452,Bearing1_4,evaluation,0.3471074380165289
43,-0.7981200046174004,-0.0013283962125260318,3.8699111028443305,Bearing1_4,evaluation,0.3553719008264462
44,-0.8006136244294059,-0.007281226831759012,1.6411899311199636,Bearing1_4,evaluation,0.3636363636363636
45,-0.8019833832226141,-0.01051159296731385,1.8049088961461388,Bearing1_4,evaluation,0.371900826446281
46,-0.8052304901674093,-0.009849369059431621,1.2502209684038912,Bearing1_4,evaluation,0.3801652892561983
47,-0.7578974121896108,-0.004893570087640168,0.6074568986678281,Bearing1_4,evaluation,0.3884297520661157
48,-0.6652987323156813,0.0044578669438212065,2.008545934555385,Bearing1_4,evaluation,0.396694214876033
49,-0.5830742549959753,0.016145962840163137,0.754900608063057,Bearing1_4,evaluation,0.4049586776859504
50,-0.42365836039171406,0.03328805260406046,7.112087256134077,Bearing1_4,evaluation,0.4132231404958678
51,-0.26673241250170454,0.05313238087879746,0.402498198591271,Bearing1_4,evaluation,0.4214876033057851
52,-0.1335846381738278,0.07496169261229572,1.220887754588257,Bearing1_4,evaluation,0.4297520661157025
53,0.05717117891356521,0.09803809979678889,2.192329415252323,Bearing1_4,evaluation,0.4380165289256198
54,0.21443719222191132,0.11915924597995547,1.9042371559699058,Bearing1_4,evaluation,0.4462809917355372
55,0.3672634413662005,0.1362214058738535,2.2964936159759293,Bearing1_4,evaluation,0.4545454545454545
56,0.538084456513983,0.14821191310568888,2.8230595152254003,Bearing1_4,evaluation,0.4628099173553719
57,0.6891855707957018,0.15531723241587858,1.6743798536909753,Bearing1_4,evaluation,0.4710743801652892
58,0.8056364014159719,0.15740726074561398,1.598752682783662,Bearing1_4,evaluation,0.4793388429752066
59,0.9090421228676732,0.15278971620334186,0.9247228332382996,Bearing1_4,evaluation,0.4876033057851239
60,0.9510227939100379,0.14300349362652956,0.753083201479371,Bearing1_4,evaluation,0.4958677685950413
61,0.9426228799372337,0.12655802191293758,5.477659923073262,Bearing1_4,evaluation,0.5041322314049587
62,0.9589270439377939,0.1052195344947021,1.2194765489364947,Bearing1_4,evaluation,0.512396694214876
63,0.9514215123307128,0.08294614307206868,0.525242194634112,Bearing1_4,evaluation,0.5206611570247934
64,0.961076518043275,0.06084439123107509,0.3723243273687841,Bearing1_4,evaluation,0.5289256198347108
65,0.9968387774633388,0.04183155104902108,0.5566282883684659,Bearing1_4,evaluation,0.5371900826446281
66,0.9955125186933473,0.02650322096091499,1.0190379499915234,Bearing1_4,evaluation,0.5454545454545454
67,1.0021007559415502,0.016063074315075584,1.1952293328618,Bearing1_4,evaluation,0.5537190082644629
68,1.0187015783953988,0.010498904448726558,0.784894228407752,Bearing1_4,evaluation,0.5619834710743802
69,1.038608770795275,0.01033168799818811,0.6587176710543114,Bearing1_4,evaluation,0.5702479338842975
70,1.0490475119425544,0.011962064007869802,0.3919444232641369,Bearing1_4,evaluation,0.5785123966942148
71,1.0857600973791421,0.013846772012481256,2.988715572160917,Bearing1_4,evaluation,0.5867768595041323
72,1.118324239421768,0.016859653638341066,1.0164286338844117,Bearing1_4,evaluation,0.5950413223140496
73,1.140497110548325,0.018649508606583744,1.6043958710322728,Bearing1_4,evaluation,0.6033057851239669
74,1.1827920321623049,0.02109820091378871,1.805609910196404,Bearing1_4,evaluation,0.6115702479338843
75,1.1930346042754105,0.023802268823421513,3.0328256492190313,Bearing1_4,evaluation,0.6198347107438017
76,1.2223772159510156,0.025640294339032473,1.2008886132550367,Bearing1_4,evaluation,0.628099173553719
77,1.2468068529741745,0.026500186208724196,1.5107027533848034,Bearing1_4,evaluation,0.6363636363636364
78,1.2693598981205976,0.0267308311647486,1.0010756592923367,Bearing1_4,evaluation,0.6446280991735537
79,1.3100112553013854,0.0274676863727447,1.2589933244629576,Bearing1_4,evaluation,0.6528925619834711
80,1.4256565425768066,0.03191865533278108,7.257518504551971,Bearing1_4,evaluation,0.6611570247933884
81,1.5673340985458701,0.041980038730729766,0.6246857395877381,Bearing1_4,evaluation,0.6694214876033058
82,1.6991046747986904,0.05556259028874398,0.5466385238524871,Bearing1_4,evaluation,0.6776859504132231
83,1.8922178246351826,0.07411701493867767,4.631347384583336,Bearing1_4,evaluation,0.6859504132231405
84,2.082171077403384,0.09674042131281664,1.3468232440720092,Bearing1_4,evaluation,0.6942148760330579
85,2.3093110954848712,0.12153455717480649,0.8999926013850685,Bearing1_4,evaluation,0.7024793388429752
86,2.4890567236520957,0.14455855000357057,4.15819483350382,Bearing1_4,evaluation,0.7107438016528925
87,2.734832608599196,0.16726345165885886,4.88625097849354,Bearing1_4,evaluation,0.71900826446281
88,2.982672384013472,0.18695374703589923,1.001509455737896,Bearing1_4,evaluation,0.7272727272727273
89,3.256961332486121,0.20354792419146542,3.4491943021487477,Bearing1_4,evaluation,0.7355371900826446
90,3.4067336083099313,0.21242178915354346,5.6524683872647525,Bearing1_4,evaluation,0.743801652892562
91,3.5216469960736547,0.21299577214026974,4.402231955315634,Bearing1_4,evaluation,0.7520661157024794
92,3.6457483621161537,0.20543498444886232,0.4793831340369414,Bearing1_4,evaluation,0.7603305785123967
93,3.700475357831017,0.19013783454533534,2.76769046860388,Bearing1_4,evaluation,0.768595041322314
94,3.716038526558691,0.16643486180912714,2.79409843225424,Bearing1_4,evaluation,0.7768595041322314
95,3.691968755510799,0.13675720641325054,3.8016595401305087,Bearing1_4,evaluation,0.7851239669421488
96,3.702322942436221,0.10286787993929167,0.7928140779612862,Bearing1_4,evaluation,0.7933884297520661
97,3.6631383821146337,0.06852001561051797,0.6482914699752954,Bearing1_4,evaluation,0.8016528925619835
98,3.617208523304067,0.03693734675587196,1.9640580692582017,Bearing1_4,evaluation,0.8099173553719008
99,3.5096318192337783,0.010081440434470474,2.6854158590473967,Bearing1_4,evaluation,0.8181818181818182
100,3.438604266731069,-0.013726550201826669,2.0262862668066264,Bearing1_4,evaluation,0.8264462809917356
101,3.409511404543019,-0.03184684272378303,0.5152249603243774,Bearing1_4,evaluation,0.8347107438016529
102,3.3491534883165057,-0.0436267415276173,2.94270360475983,Bearing1_4,evaluation,0.8429752066115702
103,3.2859601587873426,-0.051609993454479905,2.9543583405051286,Bearing1_4,evaluation,0.8512396694214877
104,3.264291371748572,-0.054713207982901135,1.6890464605987925,Bearing1_4,evaluation,0.859504132231405
105,3.251333222083288,-0.05465215898946861,2.866090161394782,Bearing1_4,evaluation,0.8677685950413223
106,3.2510676047870675,-0.04857428231501378,0.8441635457230316,Bearing1_4,evaluation,0.8760330578512396
107,3.217808419069727,-0.04145308539628754,3.750123944086586,Bearing1_4,evaluation,0.8842975206611571
108,3.1739381694267608,-0.03438886282673171,2.706742476592373,Bearing1_4,evaluation,0.8925619834710744
109,3.181166144533809,-0.02872919335447969,2.749550850014109,Bearing1_4,evaluation,0.9008264462809916
110,3.1732528475121993,-0.024254926314496463,3.5488770920338037,Bearing1_4,evaluation,0.9090909090909092
111,3.1609211830917245,-0.019176438822483457,0.412387450063278,Bearing1_4,evaluation,0.9173553719008264
112,3.160486051452009,-0.01513233205984315,1.5453550495986927,Bearing1_4,evaluation,0.9256198347107438
113,3.161249326024312,-0.012972602751391157,2.9761878375696638,Bearing1_4,evaluation,0.9338842975206612
114,3.1252244793426813,-0.012710804424970037,2.3157720052377417,Bearing1_4,evaluation,0.9421487603305784
115,3.1050370923492636,-0.012728353640652565,1.1314638326220836,Bearing1_4,evaluation,0.950413223140496
116,3.069698160694229,-0.012917902345339275,0.8918822233535615,Bearing1_4,evaluation,0.9586776859504132
117,3.0600603276205436,-0.01365201257953043,0.8577807059334691,Bearing1_4,evaluation,0.9669421487603306
118,3.074597925908299,-0.014605748138475906,0.5486148403643538,Bearing1_4,evaluation,0.975206611570248
119,3.020188090409423,-0.016841303735454286,4.387593132501273,Bearing1_4,evaluation,0.9834710743801652
120,3.0418091491421757,-0.01647383284997305,4.258165521913823,Bearing1_4,evaluation,0.9917355371900828
121,3.9541305387976218,0.03442776891437994,88.19987801400055,Bearing1_4,evaluation,1.0
15,-0.237679897107903,0.0,0.5221965991138131,Bearing1_5,evaluation,0.2941176470588235
16,-0.2108267639539921,0.026853133153910885,0.3932716480361329,Bearing1_5,evaluation,0.3137254901960784
17,-0.18093502915838403,0.028372433974759484,0.36511422939716753,Bearing1_5,evaluation,0.3333333333333333
18,-0.15496797033942508,0.027802751510104185,0.5433150559676618,Bearing1_5,evaluation,0.3529411764705882
19,-0.13857007894327503,0.025407842994382295,0.844276065015533,Bearing1_5,evaluation,0.3725490196078431
20,-0.15543040570929376,0.01868527345269018,2.5177186141419905,Bearing1_5,evaluation,0.392156862745098
21,-0.16439991716479854,0.013321343090493534,0.5934270629516526,Bearing1_5,evaluation,0.4117647058823529
22,-0.18098876507899764,0.008593856189187215,1.6088142962109977,Bearing1_5,evaluation,0.4313725490196078
23,-0.1889003650392798,0.00528733189194631,0.4988987881420758,Bearing1_5,evaluation,0.4509803921568627
24,-0.20116648720982785,0.0026465493008512434,1.3495367819595492,Bearing1_5,evaluation,0.4705882352941176
25,-0.21324076477947088,-0.002843840952432496,1.3441117177025472,Bearing1_5,evaluation,0.4901960784313725
26,-0.23288803032221522,-0.00791192326540438,1.0346465130994142,Bearing1_5,evaluation,0.5098039215686274
27,-0.24019009975469757,-0.011118108665674482,1.1529481028964415,Bearing1_5,evaluation,0.5294117647058824
28,-0.2499934656705361,-0.012409642581346834,0.842709281012407,Bearing1_5,evaluation,0.5490196078431373
29,-0.2374963475117997,-0.01077449856096767,1.4966754320662257,Bearing1_5,evaluation,0.5686274509803921
30,-0.20409028333646423,-0.007242121084292366,0.3985949420503643,Bearing1_5,evaluation,0.5882352941176471
31,-0.16787559796352958,-0.00174254786458555,0.6732283853110652,Bearing1_5,evaluation,0.6078431372549019
32,-0.11905995198333433,0.005355903223988111,0.39330606385325273,Bearing1_5,evaluation,0.6274509803921569
33,-0.031648207990948606,0.015944175343937782,3.553000955533947,Bearing1_5,evaluation,0.6470588235294118
34,0.16169830814801936,0.03435479284133,9.197957077095767,Bearing1_5,evaluation,0.6666666666666666
35,0.42871402307441153,0.0621265908863329,6.089382685845569,Bearing1_5,evaluation,0.6862745098039216
36,0.7900258366607116,0.1005152181773888,8.307863344753518,Bearing1_5,evaluation,0.7058823529411765
37,1.1928765760418778,0.1479917615697013,5.152187246183349,Bearing1_5,evaluation,0.7254901960784313
38,1.6233707589858468,0.2009257429609735,1.9986502713695038,Bearing1_5,evaluation,0.7450980392156863
39,2.148618121216419,0.2606352765371455,10.442208739882615,Bearing1_5,evaluation,0.7647058823529411
40,2.7363450388510566,0.32570711330837215,5.331716743304458,Bearing1_5,evaluation,0.7843137254901961
41,3.3771253786081017,0.39250327706469357,4.316282805109734,Bearing1_5,evaluation,0.803921568627451
42,4.048998974072019,0.456231759074434,2.1495718326620623,Bearing1_5,evaluation,0.8235294117647058
43,4.6849674695501475,0.5099549549696816,0.924997154016219,Bearing1_5,evaluation,0.8431372549019608
44,5.2247009592022735,0.5488368280122964,1.2138069595131071,Bearing1_5,evaluation,0.8627450980392157
45,5.702193104145294,0.570195045700784,1.0101533889396552,Bearing1_5,evaluation,0.8823529411764706
46,6.092337548708229,0.5730003651369924,1.1314101502333707,Bearing1_5,evaluation,0.9019607843137256
47,6.422908547049528,0.5564231009015007,1.3540188213974984,Bearing1_5,evaluation,0.9215686274509804
48,6.72605899293155,0.5216866008072611,1.1452750414671309,Bearing1_5,evaluation,0.9411764705882352
49,6.914439912469346,0.4703911479402033,1.2206094107741812,Bearing1_5,evaluation,0.9607843137254902
50,7.0491513980835805,0.40785785193377166,0.8687255015170303,Bearing1_5,evaluation,0.9803921568627452
51,7.13470120328423,0.3404331575374507,0.8529513024673846,Bearing1_5,evaluation,1.0
