arm,condition,bearing_id,episode_id,step_id,normalized_lifetime,phase,level,trend,movement,reconstruction_mse,source_path,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,178,0.5266272189349113,ready,3.937364101409912,0.11229271441698074,0.32414644956588745,0.931633472442627,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\179.csv,-1.7819106578826904,-1.2449177503585815,1.927409291267395,2.149397373199463,-1.9706568717956543,-1.1686046123504639,1.4219706058502197,-1.9147976636886597
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,179,0.5295857988165681,ready,4.112986087799072,0.11675412952899933,0.2875259816646576,0.9193946719169617,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\180.csv,-1.6645948886871338,-1.1654542684555054,1.8258799314498901,1.99845552444458,-1.8769614696502686,-1.0862629413604736,1.3523311614990234,-1.8194379806518555
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,180,0.5325443786982249,ready,4.2587151527404785,0.12098700553178787,0.0996117889881134,0.9273242950439453,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\181.csv,-1.6295803785324097,-1.1536741256713867,1.7854516506195068,1.9659216403961182,-1.823436975479126,-1.086330771446228,1.3057751655578613,-1.7905851602554321
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,181,0.5355029585798816,ready,4.403764724731445,0.1253386288881302,0.043227456510066986,0.9265549182891846,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\182.csv,-1.6519701480865479,-1.161280632019043,1.7953307628631592,1.9719152450561523,-1.847841501235962,-1.0792312622070312,1.3271641731262207,-1.7990974187850952
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,182,0.5384615384615384,ready,4.601768970489502,0.13366371393203735,0.6509224772453308,0.8977727293968201,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\183.csv,-1.3949614763259888,-0.9574586153030396,1.5470921993255615,1.7033921480178833,-1.6092923879623413,-0.9360011219978333,1.141335129737854,-1.5337238311767578
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,183,0.5414201183431953,ready,4.8903584480285645,0.14944607019424438,0.8879815340042114,0.9037875533103943,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\184.csv,-1.036262035369873,-0.7029653787612915,1.2033867835998535,1.3334391117095947,-1.2684214115142822,-0.7396960854530334,0.8540111780166626,-1.2131047248840332
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,184,0.5443786982248521,ready,5.0987396240234375,0.165416419506073,0.3379199504852295,0.9362168312072754,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\185.csv,-1.1902945041656494,-0.7981634140014648,1.3160701990127563,1.5064895153045654,-1.3769999742507935,-0.8547869920730591,0.9198399186134338,-1.3099994659423828
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,185,0.5473372781065089,ready,5.324439525604248,0.18072162568569183,0.2593698501586914,0.9553092122077942,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\186.csv,-1.0830066204071045,-0.7292688488960266,1.2313905954360962,1.394533395767212,-1.2720448970794678,-0.795342743396759,0.8560818433761597,-1.197320818901062
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,186,0.5502958579881657,ready,5.528753757476807,0.19456470012664795,0.08405640721321106,0.9633171558380127,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\187.csv,-1.0605340003967285,-0.7075350284576416,1.1938636302947998,1.3654402494430542,-1.2389233112335205,-0.7843384742736816,0.8150373101234436,-1.1668145656585693
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,187,0.5532544378698225,ready,5.793969631195068,0.20801188051700592,0.44284388422966003,0.9734579920768738,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\188.csv,-0.8909081816673279,-0.572369396686554,1.0160655975341797,1.1927987337112427,-1.0565193891525269,-0.6833525896072388,0.6777032017707825,-1.0076894760131836
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,188,0.5562130177514792,ready,6.040917873382568,0.2187848687171936,0.14182507991790771,0.9887629151344299,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\189.csv,-0.8338494300842285,-0.5236064195632935,0.967610776424408,1.114729642868042,-1.0189157724380493,-0.6492708921432495,0.6458940505981445,-0.9581843614578247
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,189,0.5591715976331361,ready,6.288045406341553,0.22924809157848358,0.2889184057712555,1.0007961988449097,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\190.csv,-0.7050309181213379,-0.4428745210170746,0.8721643686294556,0.9970166683197021,-0.921116828918457,-0.5689378976821899,0.5731852650642395,-0.8313338756561279
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,190,0.5621301775147929,ready,6.566100120544434,0.23822885751724243,0.4221954643726349,1.1291362047195435,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\191.csv,-0.5450227856636047,-0.33066633343696594,0.688744068145752,0.9103400707244873,-0.7186958193778992,-0.5539058446884155,0.43277642130851746,-0.636436402797699
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,191,0.5650887573964497,ready,6.894115447998047,0.2468029409646988,0.4672645926475525,1.1261948347091675,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\192.csv,-0.3505387604236603,-0.20388975739479065,0.5215238928794861,0.6947523355484009,-0.5555773377418518,-0.43419623374938965,0.3072291612625122,-0.45395612716674805
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,192,0.5680473372781065,ready,7.215898036956787,0.25594308972358704,0.5888459086418152,1.2443126440048218,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\193.csv,-0.10714007914066315,-0.03845870494842529,0.28854480385780334,0.47097429633140564,-0.3229964077472687,-0.31915614008903503,0.11257763206958771,-0.22910967469215393
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,193,0.5710059171597633,ready,7.476726531982422,0.2668631672859192,0.27794352173805237,1.2634472846984863,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\194.csv,-0.0051711201667785645,0.03705349564552307,0.1827974170446396,0.3440806269645691,-0.2161746323108673,-0.2665323317050934,0.027460739016532898,-0.11756020784378052
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,194,0.5739644970414202,ready,7.776135444641113,0.27665674686431885,0.06522571295499802,1.285255789756775,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\195.csv,0.0072445347905159,0.04507644474506378,0.17226967215538025,0.3150097131729126,-0.2058214545249939,-0.23711799085140228,0.002129092812538147,-0.07927389442920685
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,195,0.5769230769230769,ready,8.051691055297852,0.28407400846481323,0.047723159193992615,1.3966270685195923,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\196.csv,0.029566094279289246,0.05885806679725647,0.14917975664138794,0.3178408443927765,-0.19806750118732452,-0.2669849395751953,0.005859352648258209,-0.07021397352218628
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,196,0.5798816568047337,ready,8.342535018920898,0.2879188358783722,0.2349226027727127,1.4068177938461304,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\197.csv,0.11295408010482788,0.1376788467168808,0.06081846356391907,0.22080937027931213,-0.11504586040973663,-0.20537281036376953,-0.07293526828289032,0.018680870532989502
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,197,0.5828402366863905,ready,8.612031936645508,0.29003819823265076,0.23215240240097046,1.3635071516036987,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\198.csv,0.2041148841381073,0.20891490578651428,-0.009600900113582611,0.09688808768987656,-0.03730640932917595,-0.1417551189661026,-0.13263456523418427,0.09955025464296341
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,198,0.5857988165680473,ready,8.870833396911621,0.2885788083076477,0.03334416076540947,1.3711564540863037,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\199.csv,0.21611231565475464,0.21267981827259064,-0.024150513112545013,0.08393149077892303,-0.028942417353391647,-0.13098585605621338,-0.14077773690223694,0.11749213188886642
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,199,0.5887573964497042,ready,9.097490310668945,0.2816556692123413,0.03809445723891258,1.3025641441345215,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\200.csv,0.19980591535568237,0.20455020666122437,-0.014123238623142242,0.09740408509969711,-0.033001773059368134,-0.13992714881896973,-0.12688222527503967,0.09409061074256897
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,200,0.591715976331361,ready,9.312215805053711,0.2709279954433441,0.28514087200164795,1.3589297533035278,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\201.csv,0.323413223028183,0.30195894837379456,-0.0938081219792366,-0.03348870575428009,0.05571144074201584,-0.0855787843465805,-0.20861093699932098,0.21879875659942627
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,201,0.5946745562130178,ready,9.474164962768555,0.257615327835083,0.07028232514858246,1.3076062202453613,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\202.csv,0.29810672998428345,0.2777455151081085,-0.07440835237503052,-0.019232317805290222,0.024815315380692482,-0.07556475698947906,-0.1836167424917221,0.180670827627182
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,202,0.5976331360946746,ready,9.573018074035645,0.23987345397472382,0.09314456582069397,1.5374853610992432,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\203.csv,0.28872227668762207,0.27384814620018005,-0.05488593876361847,0.03999737650156021,0.0421655997633934,-0.13915815949440002,-0.1996094286441803,0.17159053683280945
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,203,0.6005917159763313,ready,9.667049407958984,0.2160780280828476,0.2403162717819214,1.4085910320281982,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\204.csv,0.3805696964263916,0.34875115752220154,-0.12587673962116241,-0.10341678559780121,0.09059518575668335,-0.06655354052782059,-0.24479690194129944,0.2634568512439728
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,204,0.6035502958579881,ready,9.770039558410645,0.19131143391132355,0.14759595692157745,1.4896605014801025,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\205.csv,0.44446754455566406,0.3990311026573181,-0.16833160817623138,-0.16475380957126617,0.15357625484466553,-0.04259783402085304,-0.2912178933620453,0.31743383407592773
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,205,0.606508875739645,ready,9.861278533935547,0.16572338342666626,0.10309083759784698,1.405783772468567,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\206.csv,0.4002259075641632,0.3682084083557129,-0.13933219015598297,-0.1319323480129242,0.09762823581695557,-0.04511735588312149,-0.2650328576564789,0.2729370892047882
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,206,0.6094674556213018,ready,9.9036283493042,0.13990049064159393,0.26288267970085144,1.1922084093093872,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\207.csv,0.2716551721096039,0.2660149931907654,-0.06817825138568878,-0.03564472123980522,0.012835947796702385,-0.06596685945987701,-0.17854365706443787,0.16026780009269714
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,207,0.6124260355029586,ready,9.88854694366455,0.11229913681745529,0.34854111075401306,1.1621434688568115,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\208.csv,0.13735686242580414,0.1434103399515152,0.04931918531656265,0.1340954750776291,-0.10298377275466919,-0.15047693252563477,-0.09293714165687561,0.02643599361181259
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,208,0.6153846153846154,ready,9.89270305633545,0.08670497685670853,0.23374253511428833,1.1063954830169678,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\209.csv,0.2235260307788849,0.2131901979446411,-0.014624200761318207,-0.004588976502418518,-0.03720506280660629,-0.07055576890707016,-0.13626427948474884,0.10660835355520248
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,209,0.6183431952662722,ready,9.918859481811523,0.06526169925928116,0.18907396495342255,1.1603118181228638,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\210.csv,0.29962360858917236,0.2866891622543335,-0.07957754284143448,-0.07860302925109863,0.029210025444626808,-0.05886528268456459,-0.2059348225593567,0.18048250675201416
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,210,0.621301775147929,ready,9.905474662780762,0.04744737967848778,0.1168098896741867,1.0830923318862915,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\211.csv,0.24721837043762207,0.2383926808834076,-0.0446796678006649,-0.023053180426359177,-0.0014941375702619553,-0.07639119774103165,-0.17016854882240295,0.13885420560836792
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,211,0.6242603550295858,ready,9.903696060180664,0.033141639083623886,0.058791764080524445,1.1082329750061035,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\212.csv,0.2720525562763214,0.26776254177093506,-0.058795299381017685,-0.05509809032082558,0.006790783256292343,-0.06589707732200623,-0.19069117307662964,0.15114542841911316
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,212,0.6272189349112426,ready,9.908356666564941,0.020473884418606758,0.025350570678710938,1.1270548105239868,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\213.csv,0.2777642011642456,0.26770418882369995,-0.07029005140066147,-0.05888517200946808,0.01844177581369877,-0.05667465180158615,-0.1918637752532959,0.16668184101581573
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,213,0.6301775147928994,ready,9.872344017028809,0.00804584939032793,0.1808018982410431,1.053133249282837,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\214.csv,0.20333951711654663,0.19496391713619232,-0.017016343772411346,0.029160939157009125,-0.03369759023189545,-0.09441114962100983,-0.1467231810092926,0.09534665942192078
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,214,0.6331360946745562,ready,9.847286224365234,-0.0013713836669921875,0.2611249089241028,1.2666361331939697,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\215.csv,0.32110434770584106,0.29972344636917114,-0.08851419389247894,-0.08110719919204712,0.0480969101190567,-0.05675914138555527,-0.2204635888338089,0.20726819336414337
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,215,0.636094674556213,ready,9.830875396728516,-0.0065374779514968395,0.013397691771388054,1.2646050453186035,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\216.csv,0.31470733880996704,0.29729557037353516,-0.08664125204086304,-0.0775010734796524,0.04512140154838562,-0.059378452599048615,-0.21710790693759918,0.1978238970041275
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,216,0.6390532544378699,ready,9.839065551757812,-0.008064992725849152,0.014467017725110054,1.239608645439148,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\217.csv,0.305615097284317,0.29168015718460083,-0.08766476809978485,-0.07616721093654633,0.0412939116358757,-0.056054722517728806,-0.20897960662841797,0.19711682200431824
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,217,0.6420118343195266,ready,9.880433082580566,-0.007558944169431925,0.021714048460125923,1.2061039209365845,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\218.csv,0.29931628704071045,0.2898089289665222,-0.08343534916639328,-0.06704163551330566,0.049047425389289856,-0.06394267827272415,-0.2049282193183899,0.18339061737060547
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,218,0.6449704142011834,ready,9.902013778686523,-0.005500342696905136,0.030321989208459854,1.2407890558242798,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\219.csv,0.31178706884384155,0.2856265902519226,-0.0928938165307045,-0.08439832925796509,0.054569512605667114,-0.05787321925163269,-0.2169659584760666,0.19536785781383514
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,219,0.6479289940828402,ready,9.906156539916992,-0.0015848679468035698,0.024754183366894722,1.2361249923706055,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\220.csv,0.3137933611869812,0.3026198744773865,-0.08887653052806854,-0.08451467752456665,0.06221785396337509,-0.056293971836566925,-0.20941832661628723,0.20900100469589233
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,220,0.650887573964497,ready,9.919889450073242,0.00234132818877697,0.02220151387155056,1.2576968669891357,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\221.csv,0.3116607069969177,0.2976198196411133,-0.08155033737421036,-0.07983551174402237,0.046811580657958984,-0.05399037152528763,-0.2053825706243515,0.19765007495880127
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,221,0.6538461538461539,ready,9.924160957336426,0.006207217462360859,0.04202500730752945,1.218963623046875,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\222.csv,0.2916824519634247,0.28378233313560486,-0.07047689706087112,-0.059222638607025146,0.036028750240802765,-0.06446481496095657,-0.19632311165332794,0.17976361513137817
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,222,0.6568047337278107,ready,9.930788040161133,0.010497231967747211,0.046862393617630005,1.2360345125198364,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\223.csv,0.3050600588321686,0.28665342926979065,-0.09235112369060516,-0.07683107256889343,0.05266757309436798,-0.05606096610426903,-0.2131335288286209,0.20405921339988708
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,223,0.6597633136094675,ready,9.95074462890625,0.013203049078583717,0.04783439636230469,1.2328171730041504,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\224.csv,0.28894171118736267,0.28429967164993286,-0.07800731062889099,-0.048478614538908005,0.043358489871025085,-0.0704469233751297,-0.20161394774913788,0.17983390390872955
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,224,0.6627218934911243,ready,9.945759773254395,0.01301613450050354,0.02147405967116356,1.2303156852722168,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\225.csv,0.28991544246673584,0.274402916431427,-0.07714550197124481,-0.06311441212892532,0.0367514006793499,-0.06416995823383331,-0.2060231864452362,0.18652693927288055
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,225,0.665680473372781,ready,9.938956260681152,0.01017044484615326,0.038872383534908295,1.2606875896453857,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\226.csv,0.27522191405296326,0.28547751903533936,-0.06575243920087814,-0.04281636327505112,0.03273428976535797,-0.0700361579656601,-0.1946329027414322,0.16530396044254303
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,226,0.6686390532544378,ready,9.93122673034668,0.006139084696769714,0.024399366229772568,1.2368559837341309,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\227.csv,0.26720109581947327,0.26658836007118225,-0.05840347334742546,-0.04257575049996376,0.024669721722602844,-0.07283991575241089,-0.18810626864433289,0.1631511002779007
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,227,0.6715976331360947,ready,9.921499252319336,0.0032178647816181183,0.03695611655712128,1.1839203834533691,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\228.csv,0.2549628019332886,0.24996516108512878,-0.050825390964746475,-0.02794845774769783,0.0066595422104001045,-0.06989669799804688,-0.17646193504333496,0.14902158081531525
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,228,0.6745562130177515,ready,9.911637306213379,0.0006996617303229868,0.033686719834804535,1.3122482299804688,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\229.csv,0.271508127450943,0.2546185851097107,-0.058449823409318924,-0.027597811073064804,0.02639620751142502,-0.07317732274532318,-0.19522371888160706,0.15439140796661377
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,229,0.6775147928994083,ready,9.915664672851562,-0.0014393315650522709,0.15267084538936615,1.3015367984771729,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\230.csv,0.3388270139694214,0.3160181939601898,-0.10601836442947388,-0.0937599167227745,0.07012318074703217,-0.0488973930478096,-0.22973664104938507,0.22275623679161072
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,230,0.6804733727810651,ready,9.91334056854248,-0.0029048167634755373,0.08377853780984879,1.2462338209152222,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\231.csv,0.2953021824359894,0.2891460061073303,-0.08721384406089783,-0.054436713457107544,0.04251621291041374,-0.06340180337429047,-0.20745471119880676,0.1906099021434784
arm_a,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,231,0.6834319526627219,ready,9.918067932128906,-0.003748298389837146,0.033479176461696625,1.2940549850463867,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\232.csv,0.3110755980014801,0.2980055510997772,-0.09104468673467636,-0.07453996688127518,0.04694768786430359,-0.055333349853754044,-0.21033775806427002,0.20739373564720154
