bearing_id,step_id,measurement_number,rms_h,rms_v,kurtosis_h,kurtosis_v,peak_h,peak_v,latent_pc1,local_distance,movement,reconstruction_mse,level,hmm_stage,hmm_expected,emission_winner,log_emission_0,log_emission_1,log_emission_2
Bearing1_1,97,98,3.2501942526559913,2.3266932460235425,4.721618089753685,2.865948561672772,18.270933628082275,9.8341703414917,0.6300441670316613,9.900598799324854,0.037997090883453585,1.1365830898284912,9.816034317016602,2,1.0,2,-2373.689408616431,-50.269216560183125,15.092378138449842
Bearing1_1,98,99,3.348089047836424,2.352048085905362,4.890894909625978,2.8879503008892806,24.06548261642456,11.66231632232666,0.6035374027312115,9.874055480282133,0.031103851063929978,1.1698777675628662,9.830093383789062,2,1.0,2,-2363.34666948355,-49.89383502201373,15.363843857509856
Bearing1_1,99,100,3.2138142302367183,2.30594799983943,4.720018222978718,2.810405891247312,20.7283616065979,9.981513023376465,0.6219923401567965,9.892570963641225,0.029180985614422766,1.0704795122146606,9.842700958251953,2,1.0,2,-2371.439074645459,-50.20223694287807,15.038376123030885
Bearing1_1,100,101,3.3729125035644802,2.3775632377156453,4.807295119435088,2.919015904310171,25.865888595581055,11.477398872375488,0.6178627304139178,9.888429929388016,0.026701985065182877,1.1817830801010132,9.852789878845215,2,1.0,2,-2368.558726416833,-50.04861209584868,15.35112858181337
Bearing1_1,101,102,3.3949350067495447,2.3871105320993284,4.776587965623372,2.8407938636644183,21.798551082611084,10.00286340713501,0.6313365389136913,9.901871239631545,0.024405652287968933,1.1887290477752686,9.866508483886719,2,1.0,2,-2374.3296435178436,-50.27606852684299,15.149681830455108
Bearing1_1,102,103,3.374461638264016,2.401170300901311,4.535696425117593,2.8905006999412786,22.342073917388916,10.85352897644043,0.6424547456701135,9.91299465217188,0.015055379340925905,1.166674017906189,9.876221656799316,2,1.0,2,-2380.0644979307353,-50.42719900383159,15.108927638636523
Bearing1_1,103,104,3.422102159481962,2.4011804972092725,4.467871116144041,2.849428148072441,21.15159034729004,10.475611686706543,0.6608777038613951,9.931417561396586,0.0215240040555086,1.2134604454040527,9.885843276977539,2,1.0,2,-2386.40736030144,-50.66436072230182,14.913246937069749
Bearing1_1,104,105,3.4448546244652705,2.4198145248177103,4.63995104421785,2.8676320179399517,20.866334438323975,10.185277462005615,0.6576764516997249,9.928263739199592,0.013164025964735671,1.2220100164413452,9.894556045532227,2,1.0,2,-2386.3502905116884,-50.61911852828553,15.02339750680359
Bearing1_1,105,106,3.4095816524268074,2.43118950576377,4.637993200418379,2.870246036941686,19.21553611755371,9.842336177825928,0.6556374068998126,9.926180646375943,0.022013231370097357,1.1701544523239136,9.902055740356445,2,1.0,2,-2384.212117368732,-50.63285782125077,14.819994341880253
Bearing1_1,106,107,3.4043744804307567,2.3936745067093708,4.722460955140698,2.7987505231890912,24.272799491882324,10.01371145248413,0.6423818996353907,9.91293118967066,0.019366935301378858,1.1750715970993042,9.906930923461914,2,1.0,2,-2378.6755621981324,-50.44124050893206,14.998089943463503
Bearing1_1,107,108,3.466330017834646,2.4058879887509064,4.669410825869309,2.8052122063428864,21.104764938354492,10.106396675109863,0.6734070881732562,9.944001993462956,0.03566760694163043,1.2550331354141235,9.911271095275879,2,1.0,2,-2392.377258389187,-50.82797344384065,14.845811661576516
Bearing1_1,108,109,3.486998385674631,2.4444660446858544,4.661013868331393,2.8209878719317594,19.09571886062622,11.115217208862305,0.6542067190218727,9.924800937936793,0.021517517080352364,1.2345448732376099,9.916345596313477,2,1.0,2,-2384.6219722797714,-50.55227520021258,15.100780429570268
Bearing1_1,109,110,3.4472346899688953,2.435045636173448,4.658062459577745,2.867487710616141,20.79899311065674,10.034036636352539,0.6811440924573837,9.951713320068013,0.02854367076421144,1.2189162969589233,9.922260284423828,2,1.0,2,-2396.465090322337,-50.9858832700068,14.633976178205856
Bearing1_1,110,111,3.527316703036997,2.481048570868315,4.8474399537290545,2.886500393781659,20.96012830734253,10.108959674835205,0.6909119874732667,9.96150423593313,0.026478440324981204,1.3065329790115356,9.92956829071045,2,1.0,2,-2400.34849604407,-51.09217170940352,14.563593499576355
Bearing1_1,111,112,3.534628134846585,2.4921851769891914,4.737267825155543,2.8664398768335673,21.368634700775146,12.77850866317749,0.6978944258652797,9.968507849181345,0.017820378144768324,1.283321738243103,9.93623161315918,2,1.0,2,-2403.8428587737544,-51.15918150358786,14.589656933145708
Bearing1_1,112,113,3.453929799402878,2.48069114554414,4.860462365699236,2.8345050858845817,21.049213409423828,10.28212308883667,0.7099411773610756,9.980513320857865,0.019116322415698685,1.2340333461761475,9.942983627319336,2,1.0,2,-2409.6250877358634,-51.39069689919356,14.207107872662952
Bearing1_1,113,114,3.614824619510252,2.543589858106652,4.792556605829504,2.988307711395341,21.84969186782837,13.128268718719482,0.7222532685640894,9.993037099784846,0.03798626729255097,1.415024757385254,9.94914436340332,2,1.0,2,-2416.269542960402,-51.47032331643248,14.322202900730385
Bearing1_1,114,115,3.5889361492673943,2.5440874109534986,4.79457405762154,2.943651795003778,20.544755458831787,12.006592750549316,0.7427378436355825,10.013435654278137,0.026192203322602754,1.4190795421600342,9.957662582397461,2,1.0,2,-2423.922057173357,-51.82350606031707,13.841071254160251
Bearing1_1,115,116,3.605687781361755,2.547006009494152,5.082420731081231,2.9489881308875807,22.085630893707275,10.907649993896484,0.7420234134729021,10.012785202565102,0.021706702164920395,1.4296263456344604,9.966322898864746,2,1.0,2,-2425.313885828794,-51.80575282067282,13.90892779874353
Bearing1_1,116,117,3.607589887432075,2.5651912923038678,4.902708045558117,2.9298765383461847,20.877206325531006,15.662705898284912,0.7436959941249014,10.01456036352341,0.01920466626080257,1.4419912099838257,9.976485252380371,2,1.0,2,-2426.784516403918,-51.79376775880177,13.96087942338996
Bearing1_1,117,118,3.5655956999451526,2.528154174521168,5.206230774837279,2.7783325756533763,24.54906702041626,10.20878553390503,0.7196597602671995,9.990329027749508,0.03646464496405364,1.351682186126709,9.981118202209473,2,1.0,2,-2413.2959164013855,-51.45993202701298,14.293876203815573
Bearing1_1,118,119,3.632455386671267,2.5424655578280952,5.178085874031999,3.0727305676144683,20.789968967437744,19.725406169891357,0.750188709483998,10.02096190980879,0.03549261758184813,1.4661921262741089,9.990734100341797,2,1.0,2,-2428.515117375756,-51.9370405984731,13.738577547900507
Bearing1_1,119,120,3.819630666350649,2.6068914142133566,4.818708581294693,2.835999881668443,20.8817720413208,10.743498802185059,0.757615117638716,10.028457896915242,0.01718711738651967,1.518794059753418,9.998408317565918,2,1.0,2,-2431.9473629346685,-52.015329828358176,13.686485999443352
Bearing1_1,120,121,3.987477897109258,2.715514898906079,4.754335890118886,2.814150820221214,24.78541135787964,14.079141616821289,0.7830638745031905,10.053960877450217,0.03235557350662964,1.5516541004180908,10.007654190063477,2,1.0,2,-2444.5957759233283,-52.394402829986745,13.1340412487482
Bearing1_1,121,122,4.339479711734428,2.980735361423774,4.5636540626799995,2.852047344754408,21.90845012664795,14.08165693283081,0.8390714953306218,10.110220562790888,0.06314043197957413,1.7525367736816406,10.021825790405273,2,1.0,2,-2469.638830848756,-53.1863672664327,11.848281450881428
Bearing1_1,122,123,7.2682781604134306,5.783524140162921,4.509066454875222,3.4970499926420198,35.59778928756714,22.9062557220459,1.0482704658892725,10.321152044058456,0.23548340753391855,2.859212875366211,10.055891036987305,2,1.0,2,-2572.693475209575,-56.29396770265457,3.933827658513395
Bearing1_2,0,1,0.6196967427493301,0.6198391982235468,3.9322489405723604,3.2656478036962633,4.3210625648498535,3.429257869720459,-11.459467534069514,0.21634527980228252,0.0,0.2785170078277588,,0,0.0,0,6.465290502693575,-27.843697108608332,-9318.486693898703
Bearing1_2,1,2,0.6111942311237294,0.6042225793759208,4.0939407056704935,3.066953561981926,4.5407891273498535,2.852308750152588,-11.482247765523574,0.23836422968015145,0.03459761291058736,0.2696007490158081,,0,1.9983695328652957e-17,0,6.004211206354952,-28.14337454869882,-9364.09520530327
Bearing1_2,2,3,0.6250779376386488,0.6347941094055478,4.162604457334686,3.2328363832046305,4.48986291885376,3.380429744720459,-11.10635663370743,0.14881300530482333,0.3778306769038117,0.26555532217025757,,0,1.985456764993856e-17,0,9.99602347942175,-24.158044894163474,-8750.997640318823
Bearing1_2,3,4,0.6014108466258806,0.596958720693876,4.005726488066587,3.2012323079912446,3.948354721069336,2.934563159942627,-11.289641403393771,0.05539339884508248,0.19166448094210267,0.25307944416999817,,0,1.1214042232200767e-17,0,8.817941813062625,-25.907393885775114,-8978.180096198153
Bearing1_2,4,5,0.5938887150643997,0.5849928761735617,3.8744068469923687,3.1794860230959086,3.944087028503418,2.5448083877563477,-11.398496699299395,0.15308065766818846,0.1262538739574303,0.24850240349769592,,0,1.3826100250682939e-17,0,7.44213258897622,-27.073811745202644,-9145.97026134212
Bearing1_2,5,6,0.5840111427586206,0.578196471916119,3.742660806226034,3.1703151706357673,3.3491015434265137,2.561831474304199,-11.542539109628988,0.29531458099272273,0.1496951978317504,0.24796172976493835,,0,3.3962141231901945e-17,0,5.05147589643381,-28.565780155080304,-9357.369582707923
Bearing1_2,6,7,0.6112114369130803,0.6049710384149787,3.7654497758776895,3.128073626648025,4.497480392456055,3.1052589416503906,-11.222109752090429,0.03418430877314731,0.32382246766911876,0.25368866324424744,,0,1.2103761213446763e-17,0,9.487622273599344,-25.161363940570276,-8859.87710792921
Bearing1_2,7,8,0.604068370328892,0.5913082582490362,3.496706105981759,3.3394908873501,3.872203826904297,3.466212749481201,-11.113623783201863,0.13906717613465633,0.11312475879802716,0.2508915364742279,,0,2.011888985498669e-17,0,10.03259607155529,-24.108247223485748,-8719.746959811648
Bearing1_2,8,9,0.6085789970387134,0.5918155903941476,3.6329044101298487,3.206120451129483,3.7392020225524902,2.7272582054138184,-10.973320134523126,0.27840244574638445,0.1468034349166554,0.24355530738830566,,0,5.69625636118836e-17,0,10.396268800558303,-22.703839388676478,-8475.584366695533
Bearing1_2,9,10,0.5972959626002431,0.6048638962033798,3.4946374122857007,3.173756291083099,3.3764243125915527,2.994966506958008,-11.171626480932721,0.08151254216672536,0.19956297758637223,0.24577392637729645,,0,1.391253203401212e-17,0,9.879823299042057,-24.62988914438118,-8764.837807688455
Bearing1_2,10,11,0.6014806504390829,0.5850199602146638,3.6626686599526783,3.2822896900358915,3.526461124420166,2.707350254058838,-11.187542706644116,0.07357806523467124,0.04790828937609255,0.24399393796920776,,0,1.272340482524193e-17,0,9.684000230057336,-24.91505903546564,-8839.295006050308
Bearing1_2,11,12,0.5984866448798081,0.6059533778772771,3.5718911890546794,3.2367143150302056,3.213667869567871,2.8964877128601074,-11.197113749416788,0.05762073071302519,0.045247152293429904,0.2474689483642578,,0,1.2767719605706549e-17,0,9.668231171106843,-24.927351211689587,-8828.14950992638
Bearing1_2,12,13,0.5923926961376549,0.6068940339268604,3.610461319016899,3.213342360777016,3.641641139984131,2.830779552459717,-11.225232547784017,0.041641757441699165,0.05178545951531435,0.2543153762817383,,0,1.1721867572467569e-17,0,9.47574004140765,-25.205306300508376,-8849.834184344436
Bearing1_2,13,14,0.5989663299892606,0.5948011254327681,3.5891556158607663,3.243136751901404,3.4090399742126465,3.1610608100891113,-11.256142209625075,0.01472840244994834,0.05131479668659318,0.25726449489593506,,0,1.1317368597896272e-17,0,9.155874563189371,-25.560289309630722,-8931.880155973646
Bearing1_2,14,15,0.5936627853109848,0.58369747554019,3.5244892488144632,3.2841710803084045,3.208935260772705,3.477358818054199,-11.120401584711626,0.13490308686560262,0.14081793461276385,0.2512018084526062,,0,1.9969222796799593e-17,0,10.06796634230233,-24.080343892121924,-8685.679321522588
Bearing1_2,15,16,0.5696915021855766,0.6012945390791126,3.504927432704312,3.211105391302589,3.1140923500061035,2.996349334716797,-11.533110793274641,0.2852614615764714,0.41552563468590875,0.2521185874938965,0.28526145219802856,0,3.115806764419984e-17,0,5.233520394035597,-28.4699088634275,-9338.391225694802
Bearing1_2,16,17,0.5639669214433662,0.5863487221957077,3.41280875299712,3.2061561050586054,2.9416799545288086,2.69852876663208,-11.640825112406814,0.39201296422125576,0.11398444542979815,0.25703972578048706,0.33863717317581177,0,8.4528409504157e-17,0,3.0860067671299207,-29.619408010418933,-9514.288341042158
Bearing1_2,17,18,0.5822944604410285,0.6061674858877336,3.4427109087407346,3.411685746770167,3.391396999359131,3.426074981689453,-11.578295901696478,0.33370117606555905,0.07737434188684603,0.2571347951889038,0.3369918167591095,0,4.893562719911773e-17,0,4.449455458525916,-28.802541300251136,-9354.536620415849
Bearing1_2,18,19,0.5745097493317605,0.5929293176914443,3.5125892721818612,3.2064331247730586,3.2039642333984375,2.753746509552002,-11.489681778304467,0.24033053969787557,0.10487976584722365,0.25503048300743103,0.3128265142440796,0,2.1293966589351735e-17,0,6.062913815762682,-28.021164872919957,-9289.394683536888
Bearing1_2,19,20,0.5753190220461745,0.579946388202598,3.4279895206216247,3.338637762387261,3.036653995513916,3.3322572708129883,-11.529771987883013,0.28405325156032063,0.061198873550817136,0.2540666460990906,0.30707186460494995,0,3.1792233955476504e-17,0,5.308669350645534,-28.374611067187132,-9308.563753471057
Bearing1_2,20,21,0.5811464042401199,0.6066150048909679,3.344847431952585,3.190256724895849,2.582824230194092,2.7511239051818848,-11.660673587227981,0.4119468701898557,0.13323811840541414,0.259721577167511,0.3245510160923004,0,1.1669025169038255e-16,0,2.54078700983003,-29.84219244999634,-9533.182701811264
Bearing1_2,21,22,0.5620245597586566,0.5831113397997145,3.477192185039189,3.1564380970472765,3.334164619445801,2.7593255043029785,-11.917188382439067,0.6685787006872685,0.2593923723987677,0.26011142134666443,0.37369781732559204,0,7.78310273318098e-15,0,-4.506900449623959,-32.689692565619296,-9928.103651402595
Bearing1_2,22,23,0.5691015122247121,0.6147976355562424,3.46589480583094,3.4751459537138625,2.916872501373291,3.137814998626709,-11.584894362019284,0.3373510115604643,0.33330268869236146,0.26386433839797974,0.3691544830799103,0,4.928471588145427e-17,0,4.257047446729409,-28.98784100553486,-9414.55739874531
Bearing1_2,23,24,0.5869966411445862,0.6094731529604702,3.5522247657939405,3.273096773192746,4.899382591247559,3.6560416221618652,-11.408312179630336,0.16135455492649242,0.18494249255838777,0.26558512449264526,0.34606561064720154,0,1.3632998564929559e-17,0,7.448530317933621,-27.08147892568367,-9149.983989234708
Bearing1_2,24,25,0.5965848858268502,0.6059620378720025,3.458772116879903,3.200763993240242,3.193783760070801,2.963745594024658,-11.295473030683086,0.05744454547215307,0.12115738800574723,0.26308202743530273,0.31720349192619324,0,1.143983523723875e-17,0,8.704250148183416,-26.001150730864723,-9012.658890198993
Bearing1_2,25,26,0.5869283174201086,0.5772746915269028,3.433844103176469,3.0529469621923995,2.978050708770752,2.6659131050109863,-11.45026574856489,0.201934677415955,0.16210768992469232,0.26060575246810913,0.3088708519935608,0,1.6726746889558434e-17,0,6.69381125830613,-27.631682155884498,-9238.105710968832
Bearing1_2,26,27,0.5889619995053235,0.600451280299252,3.5101947259769735,3.1806996826456913,3.2147884368896484,2.832019329071045,-11.172104570194977,0.07994327609003016,0.2799747442329521,0.2610403895378113,0.27766385674476624,0,1.411537776268825e-17,0,9.802606517106174,-24.692631120894788,-8798.815468085282
Bearing1_2,27,28,0.5832409715082792,0.5955115088690093,3.489645993655392,3.3643054202768674,3.186500072479248,2.9613256454467773,-11.380566528840276,0.1384803622126457,0.21403643313250237,0.26043733954429626,0.25814175605773926,0,1.3378593362908767e-17,0,7.814044948791315,-26.734801594419388,-9075.392441220942
Bearing1_2,28,29,0.5847878429146759,0.5977159285984264,3.4318919528661915,3.319261068283454,2.964484691619873,3.032362461090088,-11.440931828913033,0.19447844780274348,0.06687059542113906,0.26271727681159973,0.2535565495491028,0,1.645539895324969e-17,0,6.936404869473561,-27.405443965874007,-9188.981435903126
Bearing1_2,29,30,0.5837199130990303,0.5850243311759709,3.4677943406870604,3.2754476386545748,3.0086398124694824,3.332340717315674,-11.44782303988161,0.19956442207771566,0.033553208521131875,0.27008160948753357,0.24510768055915833,0,1.6488252438182315e-17,0,6.781113793445231,-27.558740515222,-9226.856863563455
Bearing1_2,30,31,0.5919656049333543,0.5897913100479912,3.454997133728538,3.1276589125596614,3.030872344970703,3.0096888542175293,-11.260350933458511,0.02446862861485973,0.19039406989204186,0.2652672529220581,0.20635986328125,0,1.106922837995875e-17,0,9.080596469479923,-25.657736952493188,-8950.85594923563
Bearing1_2,31,32,0.6108382830560282,0.8264665091739422,3.1180686677722145,3.058381233603482,3.242814540863037,3.544628620147705,-12.132885455223462,0.8851002594673045,0.8748210942967974,0.29550281167030334,0.22801204025745392,0,1.7048985323133264e-12,0,-12.62224784137656,-35.4157341488408,-10337.180915421446
Bearing1_2,32,33,0.5915176871733691,0.7939853808117314,3.224934982044814,3.0341153020316565,3.900325298309326,3.0963659286499023,-12.300076505814404,1.0511872866664302,0.1690022811415165,0.28623777627944946,0.2993956506252289,0,3.4347747161736153e-10,0,-19.882054729807713,-37.36992510913998,-10573.34790369454
Bearing1_2,33,34,0.6167189043218158,0.8264253456676643,3.2445023151511045,3.0644081872870315,3.41641902923584,3.263676166534424,-11.804483023318873,0.5594314523446549,0.4984312178989746,0.2964767515659332,0.3392033874988556,0,9.12910410069471e-16,0,-1.3305976319574135,-31.656462371325546,-9845.71642686204
Bearing1_2,34,35,0.632327913434211,0.8466845828899953,3.390095804259976,3.1581018595921506,3.610372543334961,4.758942127227783,-11.486151050449994,0.24247239273333365,0.323061152086196,0.27642616629600525,0.35770612955093384,0,2.3095473283533395e-17,0,5.901748358201743,-28.1011174677822,-9314.274238342028
Bearing1_2,35,36,0.6433435521323619,0.8447238088538321,3.36684172685014,3.1236625353231315,3.77957820892334,3.6286354064941406,-11.463450607257371,0.21922612991938054,0.04588302778192178,0.27859383821487427,0.3594352602958679,0,1.9473073128445982e-17,0,6.352386647163776,-27.821083169304174,-9263.078860963167
Bearing1_2,36,37,0.6667801502495141,0.8722688183715811,3.466039541845201,2.994155479407515,4.4750213623046875,3.702414035797119,-10.866352403898427,0.3915711191239838,0.6025959404285763,0.26978546380996704,0.3905980587005615,0,1.8888270766072171e-16,0,10.17298997639669,-21.7283862581366,-8328.930343738235
Bearing1_2,37,38,0.6855496515106948,0.8910263134760628,3.804570958195466,3.183629619376971,5.189263820648193,5.214941501617432,-10.197004623446727,1.0582312872816648,0.6720302282067602,0.2598228454589844,0.48257318139076233,0,1.504462536019811e-09,0,0.06760619389589928,-15.943194713210612,-7384.974592956577
Bearing1_2,38,39,0.7215500917277612,0.9345395796869035,3.911881516889325,3.3245361261567408,6.030738353729248,6.465017795562744,-9.439817026954918,1.8157220183923382,0.7614900229516689,0.2529498338699341,0.6446975469589233,1,0.4999999749392489,1,-30.675013936015578,-10.255316336588104,-6280.583294246802
Bearing1_2,39,40,0.7188241415042746,0.9601905435838781,3.7302190599766973,3.197986406229614,5.019629001617432,4.448425769805908,-9.55449436703689,1.699980737635249,0.12925792226888175,0.27014100551605225,0.7947391271591187,1,0.49999999999996714,1,-24.689388907988576,-11.141978757416723,-6497.694063038764
Bearing1_2,40,41,0.7503701401752101,0.9910862561577002,3.9090017431634965,3.251225617251237,5.265986919403076,5.559670925140381,-9.126927722229972,2.127046184244412,0.4294461406240633,0.27236488461494446,1.0049968957901,1,0.5,1,-49.08996416866552,-8.455253835227516,-5946.194081071644
Bearing1_2,41,42,0.7148652710844761,0.9621154020418975,3.5166125776504793,3.1310113362239074,5.030941963195801,4.0458083152771,-10.217015389375153,1.0359443145088694,1.0932187644707947,0.29095718264579773,1.0200814008712769,1,0.5,0,0.2235214736932427,-16.104904322671445,-7417.91851512432
Bearing1_2,42,43,0.7219086468435579,0.9896042787531909,3.6948524829025127,3.14045536892744,5.271947383880615,4.734623432159424,-9.632781425296677,1.6207680072850856,0.5873838584773744,0.28263601660728455,1.077039361000061,1,0.5,1,-21.18846519319282,-11.623848907326149,-6574.308277283747
Bearing1_2,43,44,0.7614999793210241,1.022336632681683,4.413683132764831,3.7321934729956054,6.549537181854248,9.825003147125244,-8.662028940329476,2.5959323893496036,0.976012006056988,0.28339147567749023,1.2806894779205322,1,0.5,1,-81.57843063415709,-5.8847293992797445,-5308.039666338411
Bearing1_2,44,45,0.7286153120769492,0.9864951411819111,5.015866620377502,3.2016312587502265,8.371365070343018,4.651153087615967,-9.543383071317937,1.7103078576170785,0.8865601879783656,0.28435447812080383,1.4274730682373047,1,0.5,1,-25.436115758557253,-11.02965581095547,-6461.729727327505
Bearing1_2,45,46,0.8404566550161937,1.0925874091353627,4.9329273418978925,3.688865180804058,6.297731399536133,7.368659973144531,-7.031954714750333,4.230069805537801,2.5207453120756655,0.2983585298061371,1.8285572528839111,1,0.5,1,-256.03463549980484,-0.7434415968423664,-3519.221805528645
Bearing1_2,46,47,0.8745609231386507,1.0914026219733128,5.127987143438246,3.4401838779618648,6.882965564727783,6.673669815063477,-6.419348302114601,4.8457624036335645,0.6174763062079066,0.32220765948295593,2.2739763259887695,1,0.5,1,-345.5281607825509,-0.2521372178301566,-2926.5842754477853
Bearing1_2,47,48,0.841161097458163,1.09772646563121,5.797751131538306,3.564222087703092,8.465743064880371,6.080126762390137,-6.895427151964806,4.364456898269109,0.48463833594205785,0.30979642271995544,2.6045987606048584,1,0.5,1,-276.8922799332622,-0.5671129403526847,-3399.120851748121
Bearing1_2,48,49,0.7772772159909201,1.0480108323227841,4.608036010257266,3.290217941662553,6.55745267868042,6.424582004547119,-8.647414434230841,2.6074134383546888,1.758347443063079,0.3019096255302429,2.6837680339813232,1,0.5,1,-84.14437317177547,-5.8640052472512805,-5340.943078465838
Bearing1_2,49,50,0.8430327722974755,1.111765502384646,5.186467592500988,3.48990779469105,7.52110481262207,6.160461902618408,-7.37015522528812,3.887496264083497,1.2808977608880245,0.3216015100479126,2.902519702911377,1,0.5,1,-214.19972705026385,-1.3803899763930514,-3899.2550249569335
Bearing1_2,50,51,0.9127579916839985,1.1824117845689268,5.566780096110987,3.6424529829965224,8.076894283294678,8.643746376037598,-5.964540547770975,5.295888469722919,1.4100258176535272,0.3439638018608093,3.2194037437438965,1,0.5,1,-424.6467070691532,-0.39896111047180194,-2558.2427043679427
Bearing1_2,51,52,0.9279413667177537,1.1832174016782346,5.258256937988631,3.497951931276533,7.847166061401367,7.233572006225586,-6.363699078070404,4.895898947763262,0.4013802885317118,0.3498418927192688,3.6053993701934814,1,0.5,1,-359.02893964930587,-0.24922247361548108,-2905.186817141109
Bearing1_2,52,53,0.9673467911530634,1.2805175783694986,4.384080912700128,3.4392966883774,6.757819652557373,8.288609981536865,-5.508141944614969,5.753224605115494,0.8583384851127536,0.3782504200935364,4.018645286560059,1,0.5,1,-506.93506760424395,-0.98067573404288,-2191.1832739469155
Bearing1_2,53,54,0.9854129948348569,1.311213368327478,5.032246676972969,3.341828796981094,8.456850051879883,7.541096210479736,-5.3217016128638726,5.9377161011936,0.19890810477934479,0.39773744344711304,4.352823734283447,1,0.5,1,-545.2838705792608,-1.3247638213922937,-2093.6321831566847
Bearing1_2,54,55,0.9630061265548556,1.3100699167010688,4.88424010110011,3.3868825617495766,9.497284889221191,7.514643669128418,-5.8143690443773535,5.445912752689928,0.4937864535528638,0.3834717273712158,4.726384162902832,1,0.5,1,-452.73348235966887,-0.5486505795836016,-2447.280970899338
Bearing1_2,55,56,1.094069538377072,1.4667399788178,4.958172384663922,3.380231363228937,8.844995498657227,9.351468086242676,-4.512954188927684,6.748409164618264,1.3043443277043485,0.4409097135066986,4.978218078613281,1,0.5,1,-714.0901134305649,-3.753459790515256,-1494.0758999896332
Bearing1_2,56,57,1.247774795323927,1.7377642626419312,3.695035766853321,3.4214652188666457,8.480215072631836,8.217406272888184,-4.70008498076308,6.556977140871931,0.20934693339487162,0.46872812509536743,5.14933967590332,1,0.5,1,-677.405349985908,-3.0534523742565245,-1646.6185132475393
Bearing1_2,57,58,1.5605960081742418,2.126866859568916,3.5808136789299287,3.76069213827722,8.693850040435791,9.836137294769287,-3.8865089315430073,7.3686993520298145,0.8145621242726226,0.5663894414901733,5.449763774871826,1,0.5,1,-870.4364167326065,-6.474553644294614,-1175.4205182432247
Bearing1_2,58,59,1.6927794369713405,2.2348380029787456,3.641187164804955,3.8668035473219735,12.429463863372803,9.988164901733398,-3.3963225556469983,7.859417197304909,0.49157689770773433,0.6081311106681824,5.974964141845703,1,0.5,1,-996.1375887656754,-9.226348793697632,-915.669704877892
Bearing1_2,59,60,1.7241200914106352,2.301862412813695,3.50843613080479,3.8304303951707763,12.696242332458496,9.826397895812988,-3.4567607558517683,7.798049938180984,0.07112994783521066,0.6285035014152527,6.366019248962402,1,0.5,1,-981.2084232457763,-8.817028692284875,-961.357835605379
Bearing1_2,60,61,1.7405492607668096,2.2621632237866938,3.307570621299835,3.9082889855914518,7.619714736938477,10.6919527053833,-3.001233083444085,8.255121308713786,0.4593734334281762,0.6414288282394409,6.661942958831787,1,0.5,1,-1104.469143684033,-11.823895973609627,-727.5307773872569
Bearing1_2,61,62,1.7649718331935673,2.3063314194137945,3.3578526606949213,3.8641447484788154,9.651315212249756,8.902490139007568,-3.0557831420804114,8.200879505053354,0.06881769437176855,0.6593008041381836,6.992440700531006,1,0.5,1,-1090.6116328504982,-11.480570854371802,-749.7992893748518
Bearing1_2,62,63,1.979380147617298,2.599038227365746,3.9435826878168787,4.070166598725491,11.357581615447998,10.897767543792725,-0.8465099998686438,10.406822834429443,2.211935125208215,0.7329998016357422,7.457799434661865,1,0.5,1,-1801.2038444493724,-31.453214961689604,-94.45173943877921
Bearing1_2,63,64,2.8411384536211672,3.571901545312765,4.175553632400093,4.536192480290311,14.81705904006958,15.788030624389648,-0.06765309073533862,11.184086450818157,0.7848875299718191,1.0040605068206787,7.982438087463379,2,0.9999999999997736,2,-2096.5151194694868,-40.72348697622783,-8.343340764544678
Bearing1_2,64,65,2.848683665529096,3.5631670865399947,4.136408491931242,4.425948112868721,14.912569522857666,15.249943733215332,0.15170487190712348,11.403661088810274,0.2227496444410023,1.0125460624694824,8.57821273803711,2,1.0,2,-2179.4091502832343,-43.602830204601375,6.308015488010664
Bearing1_2,65,66,2.9931985692976726,3.727160266805021,3.9506002593622376,4.509009918545516,14.695477485656738,21.87519073486328,-0.21917744627934937,11.032072245377455,0.3775632497616288,1.0482574701309204,9.006579399108887,2,1.0,2,-2040.9110734408891,-38.7449361261689,-23.740353740355776
Bearing1_2,66,67,3.0721980520122867,3.705158495872365,3.7292099240231478,4.343554158976748,17.652320861816406,15.893375873565674,0.2905662954595843,11.542473929775026,0.5173315181433631,1.0531965494155884,9.505128860473633,2,1.0,2,-2235.90978964422,-45.54191016434167,12.109512837843216
Bearing1_2,67,68,3.1036162999040227,3.844036114765281,3.665942164376917,4.2425750763048145,15.446901321411133,15.092885494232178,0.18385365675710663,11.436284713080854,0.11460827414372704,1.0591505765914917,9.911887168884277,2,1.0,2,-2191.2133309189335,-44.157958721930285,9.00360336189086
Bearing1_2,68,69,3.3625350141883428,3.9059057036788354,3.1571386509146957,4.155787195573587,16.05442762374878,15.594208240509033,0.06139742702222601,11.313442999209855,0.13104654384211673,1.0872021913528442,10.25728988647461,2,1.0,2,-2146.2057025805016,-42.54689847330067,2.6347475713316797
Bearing1_2,69,70,3.4507357404461776,3.9516864425268263,3.0033748878347883,4.109607790511312,16.088998317718506,15.947723388671875,-0.14414805380689855,11.107207119973943,0.21652344410170743,1.0996023416519165,10.588205337524414,2,1.0,2,-2067.5544577694227,-39.69827146212825,-15.95345060456865
Bearing1_2,70,71,3.458166752817126,4.227398972108068,3.082725367226341,4.263372034175183,17.329275608062744,16.91720485687256,0.0937162874468695,11.346296001339686,0.25932163601857444,1.0950297117233276,10.897322654724121,2,1.0,2,-2157.1936654173246,-43.01517751910289,5.36773118777759
